"id_nearest_pow","dist_nearest_pow"
622,0.110834806205986
1254,9.03610627915697
911,0.273259283670029
1663,0.481998750574917
361,0.222829370946982
361,0.224200106947023
361,0.224306538633016
1510,0.166408219910011
1510,0.164081707035962
361,0.221555898897037
70,0.699209952691035
931,1.78188200615898
1144,0.173077030398929
1139,0.0761598614850527
1456,0.638036963187034
1666,5.36089871362597
1346,0.0510347204979951
331,2.47590108549107
931,1.78188200615901
361,0.223538973412985
361,0.22011181344098
1924,9.93374807698402
1459,9.80257849683503
1459,9.80257849683503
931,1.78188200615907
444,1.36600073242698
866,0.128025719524913
866,0.128025719524942
836,0.125994655362007
1426,0.209592883008014
1355,0.644072146930938
1317,0.075088168246964
866,0.128025719523976
866,0.128025719523919
123,2.84501567506695
945,0.681918259316063
841,0.0656937144821086
223,0.136311355883038
1541,2.28620367914101
1139,0.0793896678750343
90,1.95416120084201
90,1.95416120084201
945,0.681918259315978
1218,54.1913757794669
1663,0.477782271466936
1666,5.36089871362597
1510,0.164140499983972
132,0.208549742954006
1317,0.0750881682469071
1387,0.0411835612750053
104,0.0844269645730265
866,0.128025719523919
945,0.681918259316092
1510,0.164880664179975
1924,3.6367525029211
90,1.95416120084107
866,0.128025719523947
1144,0.173077030399014
841,0.0656937144820233
1510,0.165732986806034
201,0.233285529916969
945,0.681918259315978
945,0.681918259316006
132,0.211067350001002
1317,0.0750881682469924
945,0.681918259316063
1517,4.029140073604
119,0.0398152488290009
201,0.230111943454972
1144,0.173077030398019
124,0.0504912611229997
1940,9.942650778266
1680,0.583247245294984
1663,0.479680720073929
729,0.13769503541991
1182,0.464147891636941
1663,0.477960377251947
1969,1.38676344400199
1924,3.63675250292101
1663,0.47830490344893
1680,0.583045543853018
1364,0.141342650701034
941,53.015982016532
201,0.231594296818997
931,3.86857612095397
201,0.230092483331021
1663,0.476258986040961
1510,0.164099731348017
1144,0.173077030399014
931,1.78188200615904
726,0.146019305087009
1272,0.270023061530026
931,1.78188200615898
1663,0.478816381610926
1968,2.53261006346906
1680,0.580438531260086
622,0.110834806206981
1663,0.477984360382919
931,1.78188200615907
257,0.375173499927001
1663,0.479073267010904
1144,0.173077030399014
945,0.681918259315978
1132,0.97856933013594
931,1.78188200615898
931,1.78188200615901
1663,0.474110283668892
1663,0.477922919759948
1663,0.477605353523984
1663,0.481474867407968
886,0.122903221474985
892,0.147316167607016
1144,0.173077030398986
873,2.24626104870109
201,0.231792377007025
931,3.86857612095403
622,0.110834806206981
613,0.0635139429818992
873,2.24928355559305
1182,0.464147891637936
945,0.681918259316006
201,0.233013120740992
1182,0.464147891637992
873,2.24906329002505
873,2.24707699152404
588,0.252101742329899
523,0.539954401035999
361,0.223821911403007
931,3.86857612095403
1144,0.173077030398929
1946,1.92264988794309
1526,2.08670963510997
201,0.23045036672093
1144,0.173077030398019
432,0.588850505283972
1518,1.88537748097298
1518,1.88579028463101
866,0.128025719523947
1264,8.05684525329499
1456,0.638961342413069
1521,0.847996911455994
593,0.177176712275951
1239,0.604717168547012
921,1.72680409150391
201,0.230800437862968
201,0.235442922888012
931,3.86857612095399
886,0.122899452176966
201,0.232841338278945
201,0.230629016923984
1462,4.81130609718804
1941,0.97914216506598
148,0.358380643519922
201,0.231687245956977
1182,0.464147891638021
866,0.128025719523919
866,0.128025719523976
622,0.110834806206952
931,3.86857612095497
921,1.72680409150294
1518,1.88669431749494
622,0.110834806206924
361,0.221606208176979
931,3.86857612095403
1139,0.0788402322720856
841,0.0656937144820802
921,1.72680409150396
1946,1.92264988794301
201,0.232969182828043
1526,1.92092039914692
257,0.375173499928025
798,3.05272838092102
1538,0.128042188056014
294,0.182480180031973
674,0.0414302969989535
1518,1.88563140001298
622,0.110834806205958
361,0.223902866015038
361,0.223139021087974
1139,0.080857048030083
931,3.86857612095399
873,2.24797771115502
223,0.136311355883947
1462,4.81130609718804
1144,0.173077030398957
17,0.76632304379396
622,0.110834806206014
17,0.766323043793051
17,0.766323043792966
1456,0.638210886156003
17,0.76632304379396
1661,0.502477093460925
201,0.232252953732001
1387,0.0404873497300002
622,0.110834806207009
674,0.0414302969989819
622,0.110834806207009
1139,0.0835422897390572
1056,0.0259375211900306
1456,0.639984542736045
921,1.72680409150394
1663,0.474754643799969
1946,1.92264988794304
361,0.223273512882969
330,0.705564820396091
867,2.23147699786404
663,0.185534088159983
866,0.128025719522981
1056,0.0280438228070068
361,0.222433570993076
68,0.0370129539669506
1510,0.162904975170051
945,0.681918259316063
201,0.231568980961981
1526,1.92092039914598
622,0.110834806206981
387,0.0769625060951
931,3.86857612095397
935,7.581370876975
873,2.24654305382307
1139,0.0813696724520128
1139,0.0765723068460034
1462,4.81130609718812
1182,0.464147891637936
1139,0.0791955841620791
921,1.72680409150402
201,0.229597296241963
1426,0.211041343821933
1431,0.896902890723993
1518,1.88844289306292
914,0.253176163686959
369,0.259870146474952
622,0.110834806205986
1518,1.88624495940292
931,1.78188200615904
1387,0.0417409636360446
866,0.128025719523919
500,0.116535625525046
1510,0.163691860002046
1521,0.847996911455027
931,3.86857612095399
931,1.78188200615901
1056,0.0280725868470313
1139,0.0805002603470655
1238,0.0276363437079965
866,0.128025719523919
1526,1.92092039914601
500,0.116535625525074
1663,0.473099399973961
622,0.110834806205986
622,0.110834806206952
361,0.222140697806026
132,0.206413384801095
1680,0.586629730769005
1518,1.88920453351295
1139,0.0793570227500027
1144,0.173077030399014
1379,2.23261787329193
361,0.223007949845055
866,0.128025719523919
1462,4.81130609718804
201,0.229693666205975
361,0.220930710493036
1931,3.40521127058901
1139,0.0822713033760465
1235,0.660613006476041
1387,0.0414876455889726
361,0.22431779748706
1352,0.330957635940962
1518,1.88401380861694
1650,1.62435521790101
361,0.220737549530014
1139,0.0827171441750352
1139,0.0780904806770764
201,0.229879155373965
931,3.86857612095407
931,3.86857612095399
622,0.110834806207038
1056,0.0249885598650508
1139,0.083181310998043
1087,0.47463014285907
82,0.146505580122067
1317,0.075088168246964
1346,0.0493910979039924
866,0.128025719524004
622,0.110834806205929
201,0.232755977020958
1931,3.40521127058904
1569,1.29690411583704
201,0.230661934779022
674,0.0414302969999767
361,0.221253417642998
931,1.78188200615898
1517,4.029140073604
1144,0.173077030399014
622,0.110834806207009
1387,0.0377079569990144
1056,0.0225750473050539
622,0.110834806205986
65,0.0577127606489114
674,0.0414302969989819
1139,0.0817300836650645
1387,0.0405304631809713
1056,0.024746161775056
67,0.154872408700953
1144,0.173077030398986
361,0.222562735837016
1139,0.0812056136720116
1139,0.0806959806860164
535,0.16880391734901
1139,0.0793214056240856
1387,0.0436881650090015
1387,0.0428163920520603
1379,2.23261787329196
1139,0.0831478171780589
1969,1.38676344400196
1504,3.21354461259904
674,0.0414302969990104
1139,0.0784934252160383
201,0.231264192398953
1605,0.12954664222903
1139,0.0843647048240825
1144,0.173077030397991
302,0.105163272468957
1346,0.049391097903964
201,0.232666224780047
812,1.28542095150297
302,0.110529288698956
357,5.862408739622
921,1.726804091503
873,2.25020543262201
1264,8.05015783792695
812,1.28033049453003
1931,3.40521127058901
1139,0.0834043191750027
1663,0.477405779661922
361,0.225192291487986
718,0.295023169889021
1199,4.69167781589101
793,0.0349406309739777
201,0.233169741272945
945,0.681918259316035
361,0.219942401986998
622,0.110834806207009
201,0.234547419314964
720,0.409731699577009
1521,0.847996911455937
201,0.233111804993968
361,0.225024237431057
361,0.222620198252969
1518,1.88548214705693
1521,0.847996911455965
935,6.35009584581795
1139,0.0804232106160896
361,0.223628089154971
1969,1.38676344400196
361,0.224928221826957
1139,0.0800822449710665
622,0.110834806206924
1144,0.173077030397963
361,0.22275327178204
1526,1.92092039914601
945,0.681918259316063
622,0.110834806206014
622,0.110834806207009
798,3.05465076335796
1940,9.94366542279104
287,6.74128181858001
1795,0.765300743802015
342,0.741993810235073
914,0.253176163687982
1521,0.847996911455027
1518,1.88723288986296
1182,0.464147891638021
622,0.110834806205929
866,0.128025719523976
1969,1.38676344400204
1462,4.81130609718903
628,2.33934407803
1182,0.464147891638021
622,0.110834806206981
1462,4.81130609718906
1663,0.478314356549902
622,0.110834806207038
622,0.110834806207038
1426,0.208399492713994
931,3.86857612095403
633,1.60241323117711
1426,0.210097468364978
1346,0.0493910979029977
1521,0.847996911455965
1387,0.0384863995520277
1426,0.211935507010026
1462,4.81130609718809
674,0.0414302969990104
720,0.413096291185013
622,0.110834806207009
631,1.06470230257602
82,0.146505580121044
931,1.78188200615907
1346,0.0510537065260621
1346,0.0493910979029692
82,0.146505580120959
1355,0.64407214693199
1272,0.270023061529912
622,0.110834806206952
1836,0.0487403235810575
1836,0.0508232615760278
1518,1.88588738055302
1663,0.473943466825887
1569,1.29748673926505
1569,1.29571724359101
930,3.22865348435198
941,0.796019141476023
1663,0.477124223931924
754,0.303994791882019
1889,2.92763922094406
1836,0.0503327844309922
1387,0.0373259462570275
1144,0.173077030399014
1239,0.60608878875496
579,0.120577975440085
1680,0.584488408028989
1518,1.88624075767899
1182,0.464147891637964
674,0.0414302969989535
622,0.110834806205986
945,0.681918259316035
914,0.253176163686931
622,0.110834806207009
1518,1.88665695737893
793,0.0382002001399542
579,0.120577975439005
579,0.120577975440057
627,0.086996565102055
931,3.86857612095407
935,7.58137087697494
201,0.232380735013948
1518,1.88936200662496
1995,1.37687458266308
1387,0.0433778112739844
87,0.0584155897879555
123,2.84501567506601
1312,2.06004821125705
1379,2.23261787329201
620,0.189990132463009
1144,0.173077030399014
1462,4.81130609718809
218,2.77383928889901
1941,0.97914216506598
622,0.110834806206981
1504,0.965318252448014
622,0.110834806207009
622,0.110834806207009
622,0.110834806206924
622,0.110834806207009
622,0.110834806205958
622,0.110834806206924
1478,0.0626107093699204
622,0.110834806205929
1144,0.173077030398929
1387,0.0392963997759921
1387,0.0401648528640237
1387,0.0399180995579798
866,0.128025719523976
201,0.232667185981029
1346,0.0493910979039072
87,0.0591087789900087
930,6.62160958922399
361,0.224917683903072
361,0.221534840853025
361,0.220219653584962
1387,0.0383363921690147
1346,0.0493910979040209
1199,4.69899225221002
201,0.22868082717298
873,2.24686410035699
1387,0.0435474459260377
361,0.221920319425067
921,1.72680409150399
77,5.59941341624298
1518,1.88648347350895
873,2.24836090842305
760,0.318925976791036
1680,0.582180868565104
201,0.231346741958021
357,4.57123558105602
304,0.208353102490037
1387,0.0436245181509776
1387,0.0380973764689543
121,1.17135247152694
921,1.72680409150291
206,0.121938457907078
201,0.23466214029105
674,0.0414302969990104
201,0.232041183740989
201,0.230922425413013
201,0.230312283258968
1387,0.0413226200549843
1387,0.0391390001210254
361,0.223880577032986
361,0.223311745285059
1510,0.161888732617967
1387,0.0350440842680086
1462,4.81130609718804
1650,1.62435521790098
622,0.110834806207038
132,0.208937957494982
1426,0.207266164286978
754,0.306386464452004
361,0.222913636756999
866,0.128025719524942
622,0.110834806205986
104,0.0844269645730549
935,7.58137087697494
1379,2.23261787329193
174,1.35259803043201
1650,1.62435521790101
1379,2.23261787329102
17,0.766323043794046
201,0.231299585247001
451,0.0274408295670412
328,2.37613178983298
1139,0.0761062237660894
124,0.0504912611229713
931,3.86857612095406
1650,1.62435521790107
201,0.231108105712025
361,0.224879114298972
1663,0.476099555977953
124,0.0504912611240229
914,0.253176163687016
655,2.56359317022194
866,0.128025719523919
1526,1.92092039914698
1663,0.477564623197907
1462,4.81130609718804
302,0.109164260379004
328,2.37592408591004
218,0.932498445957094
1379,2.23261787329196
1144,0.173077030398957
104,0.0844269645730265
945,0.681918259316063
1569,1.29486678656906
1139,0.0840661848100979
1521,5.21417558144105
1379,2.23261787329102
124,0.0504912611229713
87,0.0560495444989613
1525,1.30332400058091
754,0.303746441518001
622,0.110834806206952
866,0.128025719523947
323,0.99777529384599
87,0.0579380171510024
1346,0.0493910979029408
1462,4.81130609718809
1462,4.81130609718807
866,0.128025719523919
866,0.128025719524004
500,0.116535625525046
1569,1.29694663609703
123,2.845015675067
82,0.146505580121044
622,0.110834806206924
1663,0.479686200578982
1663,0.47771304490297
1663,0.477594064670996
1931,3.40521127058901
866,0.128025719524004
201,0.232300253218995
931,3.86857612095498
1663,0.473439245566937
866,0.128025719523947
1346,0.049391097903964
945,0.681918259316006
945,0.681918259315978
935,10.7498772085499
1056,0.0293115488440208
70,0.697323722178965
1379,2.23261787329196
1911,6.387634135322
1181,0.420928210107974
361,0.223567377456021
361,0.22181398602504
766,2.47904424791008
87,0.0578350058870285
361,0.222087379381975
1538,0.130854557698001
201,0.230762202953031
361,0.223632554684997
754,0.304632320764
866,0.128025719523919
201,0.233859859029963
201,0.231586654644957
119,0.0383074489600972
866,0.128025719523947
745,0.109228105597992
1139,0.0782445974840016
1526,1.92092039914698
1518,1.88645516702294
1346,0.0493910979029692
1346,0.049391097903964
1346,0.0493910979039356
873,2.24867782902206
1963,1.11441879743094
1526,1.92092039914593
1518,1.8857841539249
873,2.24852387954701
1663,0.477673861431896
1680,0.581661268346096
132,0.206372808850006
945,0.681918259316063
1426,0.211825859355912
1526,1.92092039914598
754,0.30331874774194
1521,0.847996911455965
1462,4.81130609718903
860,0.0998045726369696
361,0.22271484651705
1518,1.88703748459295
1139,0.0825093462781012
622,0.110834806205929
841,0.0656937144811138
1478,0.0641192998988913
1517,4.02914007360403
1525,1.30724998840793
1031,0.549957122916027
201,0.231321279607954
1663,0.479011218758927
1139,0.0777746768119982
866,0.128025719523919
361,0.220328925464997
361,0.219655326338994
1663,0.478906972017938
420,0.244778128260009
866,0.128025719523947
1139,0.0800040449250048
873,2.24706216172504
1680,0.587632331487043
1387,0.0400626174100012
1518,1.88694786278697
368,2.79296240889394
1663,0.4755637981539
1139,0.0794388864129871
82,0.146505580120987
866,0.128025719523919
1721,0.1967344488599
1644,3.18082806991401
1387,0.0419306458479696
361,0.222709452393985
720,0.409159914923947
1663,0.478831704492961
1663,0.480039954187959
1139,0.0831886700360087
931,3.86857612095498
361,0.221140630281013
361,0.220754621613054
420,0.244778128260037
945,0.681918259316063
17,0.766323043792994
1663,0.476161572669952
1518,1.88718067101891
361,0.217082218932973
1139,0.0785317258840053
873,2.24597383806909
1521,6.21537650810907
201,0.22728137649699
1521,0.84799691145497
1836,0.0502717948419615
1868,1.18829663105299
1868,1.18829663105302
674,0.0414302969989819
361,0.219941533343956
223,0.136311355883009
201,0.232747605898936
1663,0.477394655493953
361,0.224176510760969
1663,0.474590474150887
892,0.147316167605965
945,0.681918259316035
1680,0.582686778699014
361,0.222557485919054
1355,0.644072146931961
361,0.220920978253048
201,0.233809516962026
1680,0.583437523983008
1680,0.583414926007066
1680,0.584898073801071
1272,0.270023061529969
1139,0.0771857410850885
1139,0.076273545871004
931,3.86857612095403
931,3.86857612095399
622,0.110834806205986
1721,0.148837416486998
1663,0.477692146631
1518,1.88700337524293
1139,0.0818210340740109
945,0.681918259316035
1364,0.13826594288804
1387,0.0378517901739883
931,3.86857612095405
622,0.110834806206981
866,0.128025719524004
931,3.86857612095403
361,0.22024042787703
361,0.22507588801497
1182,0.464147891636941
1940,9.94444753225599
754,0.304612477633952
361,0.223079686844983
866,0.128025719523009
873,2.24748151882903
1663,0.477736852348983
1379,2.23261787329093
1456,0.64135386320001
931,3.868576120954
65,0.0538610703908944
1663,0.479736363403902
931,3.86857612095405
1650,1.62435521790198
866,0.128025719524004
1663,0.477749971428977
622,0.110834806206014
873,2.24833932970603
1663,0.477493781036941
1426,0.210867301646971
1518,1.88598959712098
754,0.304642707630023
873,2.24773825105001
1721,0.151005136631056
720,0.410302074337977
866,0.128025719524999
866,0.128025719523976
1650,1.62435521790104
1518,1.88693471275693
886,0.121003501687056
931,3.86857612095405
945,0.681918259317058
1663,0.478346748896968
1946,1.92264988794307
201,0.230757635186961
794,2.00729630280298
754,0.306184694175926
202,0.197662058910083
1518,1.88710337948092
1663,0.480527325736915
873,2.25115197140201
1569,1.299287921397
754,0.30522704140796
674,0.0414302969989819
357,4.56405831163892
866,0.128025719523976
201,0.231637659734957
754,0.304323346281961
867,1.67668923298208
1526,1.92092039914593
361,0.222590202361005
945,0.681918259316006
866,0.128025719523919
1663,0.47962341736897
1663,0.478465995780965
931,3.86857612095402
931,3.86857612095406
1650,1.62435521790098
931,3.86857612095406
931,3.86857612095396
866,0.128025719524004
361,0.220248361128995
866,0.128025719523976
931,3.86857612095406
674,0.0414302969989819
1663,0.475531943150941
1426,0.209753377105926
841,0.0656937144820517
1518,1.88965721839293
1521,0.84799691145497
866,0.128025719523976
361,0.22366421727699
866,0.128025719523947
1521,0.847996911456022
361,0.226054983070952
1379,2.23261787329199
361,0.225959035957061
1526,1.92092039914596
892,0.147316167607016
323,0.997775293846047
866,0.128025719523947
1462,4.811306097189
1573,0.566345122697953
1426,0.212230174120009
1521,0.847996911455965
201,0.229615459449008
1518,1.88712365687289
866,0.128025719523919
201,0.230561059113001
745,0.109481214027028
1426,0.207397834730983
1663,0.478481531707956
754,0.302724289996036
1663,0.479207790784926
754,0.302080771351939
1931,3.40521127058909
931,3.86857612095397
1946,1.92264988794307
1181,0.42092821010803
451,0.0274408295669843
328,2.37555281902601
1663,0.479592427203926
931,3.86857612095396
1650,1.62435521790107
1456,0.638171665568024
892,0.147316167607016
892,0.147316167606959
866,0.128025719523947
754,0.303082690502038
361,0.221197304992955
866,0.128025719524942
1663,0.474519125967902
1650,1.62435521790104
1663,0.477926309987907
873,2.24734912081701
1144,0.173077030397963
1946,1.92264988794301
945,0.681918259316035
1426,0.210517566752998
892,0.147316167606988
892,0.147316167606988
361,0.221524975383005
866,0.128025719523976
892,0.147316167606959
892,0.147316167606959
1521,0.847996911454999
892,0.147316167607016
873,2.2514643010951
1663,0.48072486877291
892,0.147316167606959
892,0.147316167606988
1182,0.464147891637992
1521,0.847996911456022
892,0.147316167605993
622,0.110834806205986
1663,0.477024290522962
201,0.233892340755972
357,4.570034241374
921,1.72680409150394
892,0.147316167606931
945,0.681918259316035
1182,0.464147891637992
1521,0.84799691145497
892,0.147316167606988
931,1.78188200615904
892,0.147316167606959
1569,1.29459023091698
892,0.147316167605993
892,0.147316167606022
931,3.86857612095405
935,6.95193011933893
931,3.86857612095503
1663,0.481605448241936
1663,0.475522656118898
945,0.681918259316035
945,0.681918259316006
945,0.681918259316006
945,0.681918259316035
1946,1.92264988794304
674,0.0414302969989251
921,1.72680409150399
866,0.128025719523919
361,0.223294412967022
866,0.128025719523919
1526,1.92092039914701
729,0.137695035418943
866,0.128025719524004
1663,0.476433077054992
1379,2.23261787329201
892,0.147316167605993
1663,0.479543495910889
1663,0.473841716810881
1462,4.81130609718807
500,0.116535625525074
931,3.86857612095501
201,0.232374434834952
1650,1.62435521790098
1663,0.476166855247982
1650,1.62435521790107
945,0.681918259315978
931,3.868576120955
361,0.221848249485959
939,2.50639480272602
1462,4.81130609718809
945,0.681918259315978
945,0.68191825931703
1534,0.233669113175978
754,0.302749571592017
1680,0.582949033151039
1426,0.212747356549926
945,0.681918259316006
945,0.681918259316035
1569,1.29744838667705
873,2.24731358755702
1940,9.94140242378603
1139,0.0809593316321013
1946,1.922649887944
576,0.0514070178519432
1650,1.62435521790005
1663,0.475536610356926
1526,1.92092039914692
674,0.0414302969989251
323,0.99777529384599
1139,0.0840920672920049
361,0.219943115601041
945,0.681918259315978
914,0.253176163686959
866,0.128025719523976
841,0.0656937144820233
921,1.72680409150291
361,0.220654848609968
1139,0.0836676276670403
361,0.223161540215074
1663,0.480795953560914
1663,0.476676746909988
1181,0.420928210108002
945,0.681918259316063
124,0.0504912611230282
1462,4.81130609718909
866,0.128025719524004
1139,0.0808641778590697
1139,0.0837681203720422
1663,0.475853798908986
1663,0.476875547249904
860,0.0998045726370265
866,0.128025719523947
1663,0.476817340869957
323,1.76127632446705
361,0.223953682896962
866,0.128025719524004
1139,0.0828816339229945
1139,0.0762656040870695
1182,0.464147891636941
1521,0.847996911455965
841,0.0656937144819949
841,0.0656937144820233
1182,0.464147891636998
1362,13.353174341728
841,0.0656937144810286
1462,4.81130609718903
866,0.128025719523919
361,0.220435659312017
866,0.128025719523976
931,3.86857612095498
1569,1.294162471324
1426,0.210134701491967
1650,1.62435521790104
935,7.581370876975
873,2.24540251977405
866,0.128025719523976
361,0.221055120873075
1139,0.0803919937760043
1569,1.29761597717302
1182,0.464147891636998
866,0.128025719523919
1139,0.0763275348260777
1663,0.477378749967983
1317,0.0750881682469071
1663,0.478846798722913
1663,0.476647224008985
1663,0.479471510608931
1680,0.582551394517054
873,2.249201662795
873,2.25167289772108
1836,0.0534370649519644
361,0.221213158927071
361,0.222219746288999
1462,4.81130609718807
1663,0.476751035680905
1663,0.475222831999901
1456,0.637346695910026
1456,0.638741123275025
1212,0.296207856343017
1426,0.209712467628947
1661,0.499002837570998
945,0.681918259316063
1663,0.477406930074977
874,0.847594406967971
1387,0.0425582918000202
1913,0.312169975895046
1387,0.0381747702730024
124,0.0504912611229713
361,0.223609088121009
841,0.0656937144810001
361,0.218223687914985
1663,0.478954381560982
1379,0.696755927480012
1379,0.696755927481007
793,0.0377802458179133
841,0.065693714481057
1426,0.212076957616006
1182,0.464147891637992
1182,0.464147891637964
1650,1.62435521790007
931,3.86857612095405
1182,0.464147891637964
1569,1.29637617486
1663,0.479523049487
866,0.128025719523919
914,0.253176163686959
921,0.80696279606596
1182,0.464147891637964
361,0.220926984545969
935,6.35251807495095
935,6.35086777017398
1663,0.476757727691904
931,3.86857612095402
931,3.86857612095399
1663,0.47587294900498
1182,0.464147891637964
1521,0.847996911455908
1521,0.847996911455965
945,0.681918259316063
1569,1.30071071247505
1569,1.29906851668503
1569,1.29902709671902
1569,1.29660476250902
223,0.136311355884004
1663,0.479501500663929
1663,0.477410585326965
931,3.86857612095405
1836,0.055495747218032
1663,0.479601552326926
1521,0.847996911455965
1913,0.312169975895983
1913,0.312169975894989
914,0.253176163687016
1462,4.811306097189
1663,0.479280913989925
914,0.253176163687016
1521,0.847996911456022
361,0.222890270774968
1364,0.137475187562018
1680,0.582285861993029
361,0.222043456305016
1364,0.141171670611953
1663,0.47988798289893
1663,0.480452585179989
1663,0.479977682651935
1663,0.477804847860938
1182,0.464147891636941
1144,0.173077030397991
1663,0.478385588804997
866,0.128025719523976
1663,0.476571364184906
1346,0.0493910979029124
945,0.681918259315978
1663,0.473848715730924
46,0.265036472160034
830,0.152027725794994
945,0.681918259316035
1346,0.0493910979029692
1663,0.478536954617965
1663,0.482051283471947
622,0.110834806206952
1663,0.478077173484991
1426,0.211038847701928
1663,0.475519931312959
361,0.22039365518296
1521,0.847996911455937
931,3.86857612095405
931,3.868576120954
914,0.253176163686987
941,0.796019141475995
1346,0.049391097903964
841,0.0656937144810001
941,0.796019141475966
361,0.222343595368983
931,3.86857612095405
945,0.681918259316063
1426,0.211081466787988
361,0.221227344974949
945,0.681918259316035
1663,0.478219148818965
1569,1.29698219977706
1663,0.479043082312984
1182,0.464147891637936
1182,0.464147891636969
361,0.224796988445064
841,0.0656937144821086
931,3.86857612095396
82,0.146505580121982
1521,0.847996911454942
941,0.796019141477018
1182,0.464147891637936
1663,0.477656606067939
892,0.147316167606988
1569,1.29381989437104
1521,0.84799691145497
1521,0.84799691145497
1521,0.847996911454999
1426,0.209970262155963
1663,0.477315616875984
1182,0.464147891637026
1663,0.477441655048892
1663,0.4763981426089
1521,0.847996911454999
1182,0.464147891638021
1663,0.478320001490943
124,0.0504912611239945
361,0.222923898183041
1521,6.21537650810899
674,0.0414302969990104
1569,1.29390437376503
1663,0.475644161148978
1663,0.476225501797927
1569,1.29736197887698
1569,1.29604081440897
1182,0.464147891637964
1569,1.29612889610107
1569,1.29887064386497
1663,0.481350913964945
1663,0.476610644878889
841,0.0656937144820517
1139,0.0818231038300041
361,0.223740200121995
1517,4.029140073604
361,0.219170834841066
1139,0.0806181340450394
361,0.22443756342102
866,0.128025719524004
622,0.110834806205986
361,0.222364905950997
1139,0.075104145548039
754,0.307972963669926
361,0.223492495050976
980,0.144227182659051
1346,0.0493910979039924
1346,0.0493910979039924
1144,0.173077030399014
223,0.136311355883009
361,0.22328670890704
866,0.128025719524004
861,0.505725672484004
866,0.128025719523919
1521,0.84799691145497
866,0.128025719523976
866,0.128025719523919
361,0.220001357188039
1868,3.11927133271203
1650,1.62435521790098
931,3.86857612095406
892,0.147316167606988
1663,0.476766570152961
1663,0.479360012545897
1663,0.47751545245896
1663,0.474417037399917
1182,0.464147891637964
1663,0.476131947315935
1663,0.481781606736917
622,0.110834806205929
866,0.128025719524004
1182,0.464147891636998
945,0.681918259316006
866,0.128025719523919
1182,0.464147891637992
935,7.58137087697398
931,3.868576120954
1462,4.81130609718903
674,0.0414302969989535
1462,4.81130609718807
866,0.12802571952497
866,0.128025719523947
945,0.681918259316006
945,0.681918259316035
361,0.219562558825032
945,0.681918259316035
945,0.681918259316063
1346,0.0493910979039924
1680,0.583590102657013
841,0.0656937144820802
866,0.128025719524004
1680,0.585778943191031
1139,0.07813809837603
793,0.0374571007100144
1521,0.84799691145497
1914,3.37704949831692
1569,1.29480677278497
361,0.219784932579046
931,3.86857612095397
873,2.25313693617701
1836,0.0527150575339306
866,0.128025719523919
1913,0.312169975895927
1521,0.847996911454914
745,0.111956076246003
873,2.24887921922604
866,0.128025719523919
945,0.681918259316006
1426,0.209870713307936
361,0.226584222400987
1680,0.589124057057063
1521,0.84799691145497
874,0.846283996296989
1521,0.847996911454914
1182,0.464147891637936
361,0.225676010970972
866,0.128025719523947
1521,0.847996911454942
361,0.221984541734997
945,0.681918259316063
1663,0.476067321152954
1521,0.847996911455965
866,0.128025719524004
1836,0.0524091673159433
1569,1.29556764868505
931,3.86857612095403
1521,0.847996911455994
1528,0.370607014254034
1680,0.583635175432988
1521,0.84799691145497
1364,0.136711569655034
1842,0.0844505704899632
1663,0.475868636261993
1521,0.847996911454999
931,3.868576120954
1182,0.464147891636912
945,0.681918259316006
1836,0.0526191372399865
1182,0.464147891638021
1663,0.476661169298978
1426,0.21298861441997
1569,1.29604981316101
931,3.868576120954
1521,0.84799691145497
361,0.220794337321053
1462,4.81130609718909
1663,0.474967489772894
945,0.681918259316063
1680,0.586293786415013
945,0.681918259316035
945,0.681918259316006
1680,0.583989385585085
206,0.121467467817979
